Author1,Author2
authorID_86573_6a1c3_0a82d_c67ab_a8203,authorID_090d3_859ff_6840b_2280f_4708c
authorID_86573_6a1c3_0a82d_c67ab_a8203,authorID_802b9_06a18_591ea_d8a6d_d809b
authorID_86573_6a1c3_0a82d_c67ab_a8203,authorID_9e6a7_2557a_da15d_02001_f024f
authorID_86573_6a1c3_0a82d_c67ab_a8203,authorID_36790_ecd55_c2030_dc553_685be
authorID_86573_6a1c3_0a82d_c67ab_a8203,authorID_a4e98_7d175_84557_e2fbe_d011c
authorID_86573_6a1c3_0a82d_c67ab_a8203,authorID_45235_40f15_04cd1_7100c_4835e
authorID_86573_6a1c3_0a82d_c67ab_a8203,authorID_05ada_863a4_cf966_0fd8c_68e22
authorID_86573_6a1c3_0a82d_c67ab_a8203,authorID_8527a_891e2_24136_950ff_32ca2
authorID_86573_6a1c3_0a82d_c67ab_a8203,authorID_72440_a20f5_4075a_c43f5_1a2cf
authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_e5b86_1a6d8_a966d_fca7e_7341c
authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_5ec1a_0c99d_42860_1ce42_b407a
authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_9400f_1b21c_b527d_7fa3d_3eabb
authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_59e19_706d5_1d39f_66711_c2653
authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_8f1f6_4db81_c40ea_10e1e_9080c
authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_9e6a7_2557a_da15d_02001_f024f
authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_a4e98_7d175_84557_e2fbe_d011c
authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_eb3be_230bb_d2844_b1f5d_8f2e4
authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_d4735_e3a26_5e16e_ee03f_59718
authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_8527a_891e2_24136_950ff_32ca2
authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_d80ea_e6e96_d148b_3b2ab_bbc67
authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_dbae7_72db2_9058a_88f9b_d830e
authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_86573_6a1c3_0a82d_c67ab_a8203
authorID_28dae_7c8bd_e2f3c_a608f_86d0e,authorID_45235_40f15_04cd1_7100c_4835e
authorID_556d7_dc3a1_15356_350f1_f9910,authorID_d4735_e3a26_5e16e_ee03f_59718
authorID_556d7_dc3a1_15356_350f1_f9910,authorID_8f1f6_4db81_c40ea_10e1e_9080c
authorID_556d7_dc3a1_15356_350f1_f9910,authorID_05ada_863a4_cf966_0fd8c_68e22
authorID_556d7_dc3a1_15356_350f1_f9910,authorID_3c152_85c04_fff40_024bb_8714b
authorID_556d7_dc3a1_15356_350f1_f9910,authorID_79d6e_aa267_6189e_b927f_2e16a
authorID_4be84_111a6_13654_b3624_15e56,authorID_dac53_c17c2_50fd4_d4d81_eaf6d
authorID_3ada9_2f28b_4ceda_38562_ebf04,authorID_058d5_d43bf_485bf_78dda_1ed4e
authorID_3ada9_2f28b_4ceda_38562_ebf04,authorID_49d18_0ecf5_61328_19571_bf39d
authorID_3ada9_2f28b_4ceda_38562_ebf04,authorID_5f9c4_ab08c_ac745_7e911_1a30e
authorID_3ada9_2f28b_4ceda_38562_ebf04,authorID_6f4b6_61212_5fb3a_0daec_d2799
authorID_8d27b_a37c5_d8101_06b55_f3fd6,authorID_1e68e_d4e3d_58a51_096a7_feea3
authorID_8d27b_a37c5_d8101_06b55_f3fd6,authorID_c75d3_f1f5b_cd691_4d033_1ce5e
authorID_8d27b_a37c5_d8101_06b55_f3fd6,authorID_71a1c_003a2_b855d_85582_c8f6c
authorID_8d27b_a37c5_d8101_06b55_f3fd6,authorID_88820_46218_0e5c8_93eff_2ed73
authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_68519_a9eca_55c68_c7265_8a2a1
authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_79bf0_8685d_3138f_9b109_c3546
authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_e888a_676e1_926d0_c08b5_f11fb
authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_7688b_6ef52_55596_2d008_fff89
authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_d6e5a_20b30_f8721_6b2c7_58f5e
authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_3635a_91e3d_a857f_7847f_68185
authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_28117_45d7b_8d887_4f6e6_53d17
authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_8b496_bf96b_bcc9e_5ac11_c068b
authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_09343_4a3ee_9e0a0_10bb2_c2aae
authorID_79d6e_aa267_6189e_b927f_2e16a,authorID_e5b86_1a6d8_a966d_fca7e_7341c
authorID_79d6e_aa267_6189e_b927f_2e16a,authorID_86573_6a1c3_0a82d_c67ab_a8203
authorID_79d6e_aa267_6189e_b927f_2e16a,authorID_3c152_85c04_fff40_024bb_8714b
authorID_79d6e_aa267_6189e_b927f_2e16a,authorID_05ada_863a4_cf966_0fd8c_68e22
authorID_79d6e_aa267_6189e_b927f_2e16a,authorID_a4e98_7d175_84557_e2fbe_d011c
authorID_7ed8f_0f3b7_07956_d9fb1_e889e,authorID_fc95c_e1766_03e9e_1d1ff_ee390
authorID_7ed8f_0f3b7_07956_d9fb1_e889e,authorID_377ad_eb4cd_4096a_dc7ca_64b53
authorID_7ed8f_0f3b7_07956_d9fb1_e889e,authorID_5f9c4_ab08c_ac745_7e911_1a30e
authorID_7ed8f_0f3b7_07956_d9fb1_e889e,authorID_49d18_0ecf5_61328_19571_bf39d
authorID_7ed8f_0f3b7_07956_d9fb1_e889e,authorID_785f3_ec7eb_32f30_b90cd_0fcf3
authorID_7ed8f_0f3b7_07956_d9fb1_e889e,authorID_d59ec_ed1de_d07f8_4c145_592f6
authorID_7ed8f_0f3b7_07956_d9fb1_e889e,authorID_6c658_ee83f_b7e81_24824_94f3e
authorID_da4ea_2a550_6f269_3eae1_90d93,authorID_7688b_6ef52_55596_2d008_fff89
authorID_9400f_1b21c_b527d_7fa3d_3eabb,authorID_dac53_c17c2_50fd4_d4d81_eaf6d
authorID_9400f_1b21c_b527d_7fa3d_3eabb,authorID_15609_1ee08_84f36_de983_6d58b
authorID_9400f_1b21c_b527d_7fa3d_3eabb,authorID_7cb67_6d571_14874_e00c5_36916
authorID_9400f_1b21c_b527d_7fa3d_3eabb,authorID_45235_40f15_04cd1_7100c_4835e
authorID_9400f_1b21c_b527d_7fa3d_3eabb,authorID_802b9_06a18_591ea_d8a6d_d809b
authorID_9400f_1b21c_b527d_7fa3d_3eabb,authorID_af180_e4359_fc617_9dc95_3abdc
authorID_9400f_1b21c_b527d_7fa3d_3eabb,authorID_3d914_f9348_c9cc0_ff8a7_97167
authorID_9400f_1b21c_b527d_7fa3d_3eabb,authorID_86573_6a1c3_0a82d_c67ab_a8203
authorID_8bd9c_0d453_53375_7387e_d019c,authorID_5ef6f_df325_13aa7_cd11f_72bec
authorID_8bd9c_0d453_53375_7387e_d019c,authorID_dbb1d_ed63b_c7073_2626c_5dfe6
authorID_8bd9c_0d453_53375_7387e_d019c,authorID_0fd42_b3f73_c448b_34940_b339f
authorID_8bd9c_0d453_53375_7387e_d019c,authorID_7688b_6ef52_55596_2d008_fff89
authorID_8bd9c_0d453_53375_7387e_d019c,authorID_da70d_fa4d9_f95ac_979f9_21e8e
authorID_8bd9c_0d453_53375_7387e_d019c,authorID_9a049_b03f6_fc40b_fcf2f_13632
authorID_8bd9c_0d453_53375_7387e_d019c,authorID_f10d9_1a759_6bf5a_67735_79ff1
authorID_8bd9c_0d453_53375_7387e_d019c,authorID_79bf0_8685d_3138f_9b109_c3546
authorID_8bd9c_0d453_53375_7387e_d019c,authorID_81178_6ad1a_e74ad_fdd20_dd037
authorID_8bd9c_0d453_53375_7387e_d019c,authorID_67e9c_3aceb_b154a_282f3_26d4f
authorID_f369c_b89fc_627e6_68987_007d1,authorID_3949a_c1596_ec771_06a70_9a618
authorID_f369c_b89fc_627e6_68987_007d1,authorID_d874e_4e4a5_df211_73b0f_83e31
authorID_f369c_b89fc_627e6_68987_007d1,authorID_19581_e27de_7ced0_0ff1c_e50b2
authorID_f369c_b89fc_627e6_68987_007d1,authorID_734d0_759cd_b4e0d_0a35e_4fd73
authorID_f369c_b89fc_627e6_68987_007d1,authorID_b4944_c6ff0_8dc6f_43da2_e9c82
authorID_d80ea_e6e96_d148b_3b2ab_bbc67,authorID_f6e0a_1e2ac_41945_a9aa7_ff8a8
authorID_d80ea_e6e96_d148b_3b2ab_bbc67,authorID_a4e98_7d175_84557_e2fbe_d011c
authorID_d80ea_e6e96_d148b_3b2ab_bbc67,authorID_73d3f_1ba06_2585b_ce51f_77d70
authorID_d80ea_e6e96_d148b_3b2ab_bbc67,authorID_3d914_f9348_c9cc0_ff8a7_97167
authorID_d80ea_e6e96_d148b_3b2ab_bbc67,authorID_45235_40f15_04cd1_7100c_4835e
authorID_d80ea_e6e96_d148b_3b2ab_bbc67,authorID_e29c9_c180c_6279b_0b02a_bd6a1
authorID_d80ea_e6e96_d148b_3b2ab_bbc67,authorID_86573_6a1c3_0a82d_c67ab_a8203
authorID_5966a_bd0cb_fc86f_98a18_6531b,authorID_349c4_1201b_62db8_51192_665c5
authorID_5966a_bd0cb_fc86f_98a18_6531b,authorID_303c8_bd558_75dda_24089_7db15
authorID_5966a_bd0cb_fc86f_98a18_6531b,authorID_58081_1fa95_269f3_ecd4f_22d17
authorID_5966a_bd0cb_fc86f_98a18_6531b,authorID_24529_84f72_ef119_5df62_ab3f2
authorID_74806_4be03_a08df_81e31_bd6f9,authorID_3635a_91e3d_a857f_7847f_68185
authorID_74806_4be03_a08df_81e31_bd6f9,authorID_02384_9c389_25e2a_f028a_2eb4e
authorID_74806_4be03_a08df_81e31_bd6f9,authorID_bb668_ca955_63216_088b9_8a625
authorID_74806_4be03_a08df_81e31_bd6f9,authorID_a46e3_7632f_a6ca5_1a13f_e39a5
authorID_74806_4be03_a08df_81e31_bd6f9,authorID_9a049_b03f6_fc40b_fcf2f_13632
authorID_74806_4be03_a08df_81e31_bd6f9,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
authorID_74806_4be03_a08df_81e31_bd6f9,authorID_5a39c_add1b_00709_3db50_74479
authorID_74806_4be03_a08df_81e31_bd6f9,authorID_108c9_95b95_3c8a3_55611_03e20
authorID_74806_4be03_a08df_81e31_bd6f9,authorID_7b1a2_78f5a_be8e9_da907_fc9c2
authorID_ef2d1_27de3_7b942_baad0_6145e,authorID_1be00_34108_2e25c_4e251_ca671
authorID_ef2d1_27de3_7b942_baad0_6145e,authorID_377ad_eb4cd_4096a_dc7ca_64b53
authorID_ef2d1_27de3_7b942_baad0_6145e,authorID_38b2d_03f32_56502_b1e9d_b02b2
authorID_ef2d1_27de3_7b942_baad0_6145e,authorID_7ed8f_0f3b7_07956_d9fb1_e889e
authorID_ef2d1_27de3_7b942_baad0_6145e,authorID_7b697_59630_f869f_27238_75f87
authorID_ef2d1_27de3_7b942_baad0_6145e,authorID_bdd2d_3af3a_5a121_3497d_4f1f7
authorID_ef2d1_27de3_7b942_baad0_6145e,authorID_7a203_11cf7_a4b22_2d436_42448
authorID_ef2d1_27de3_7b942_baad0_6145e,authorID_d48ff_4b2f6_8a10f_d7c86_f185a
authorID_01d54_579da_446ae_1e75c_da808,authorID_624b6_0c58c_9d8bf_b6ff1_886c2
authorID_01d54_579da_446ae_1e75c_da808,authorID_aea92_132c4_cbeb2_63e6a_c2bf6
authorID_01d54_579da_446ae_1e75c_da808,authorID_da70d_fa4d9_f95ac_979f9_21e8e
authorID_01d54_579da_446ae_1e75c_da808,authorID_8b940_be7fb_78aaa_6b656_7dd7a
authorID_01d54_579da_446ae_1e75c_da808,authorID_8bd9c_0d453_53375_7387e_d019c
authorID_01d54_579da_446ae_1e75c_da808,authorID_f10d9_1a759_6bf5a_67735_79ff1
authorID_01d54_579da_446ae_1e75c_da808,authorID_d48ff_4b2f6_8a10f_d7c86_f185a
authorID_eb3be_230bb_d2844_b1f5d_8f2e4,authorID_0e17d_aca5f_3e175_f448b_acace
authorID_eb3be_230bb_d2844_b1f5d_8f2e4,authorID_f8809_aff4d_69bec_e79da_be35b
authorID_eb3be_230bb_d2844_b1f5d_8f2e4,authorID_41cfc_0d1f2_d127b_04555_b7246
authorID_ea5b2_7556f_bb134_def2c_2fbf9,authorID_9f484_139a2_7415a_e2e86_12bf6
authorID_ea5b2_7556f_bb134_def2c_2fbf9,authorID_5426d_2ca50_f244f_b43fe_9eafc
authorID_ea5b2_7556f_bb134_def2c_2fbf9,authorID_14063_69760_3e22d_600d3_36bee
authorID_ea5b2_7556f_bb134_def2c_2fbf9,authorID_9512d_95d00_d61bd_ec03d_2b99d
authorID_ea5b2_7556f_bb134_def2c_2fbf9,authorID_2858d_cd105_7d3ea_e7f7d_5f782
authorID_ea5b2_7556f_bb134_def2c_2fbf9,authorID_b4bbe_448fd_e336b_b6a7d_7d765
authorID_ea5b2_7556f_bb134_def2c_2fbf9,authorID_38b2d_03f32_56502_b1e9d_b02b2
authorID_72440_a20f5_4075a_c43f5_1a2cf,authorID_d80ea_e6e96_d148b_3b2ab_bbc67
authorID_72440_a20f5_4075a_c43f5_1a2cf,authorID_8ede6_b2634_3305e_05c3c_0029f
authorID_72440_a20f5_4075a_c43f5_1a2cf,authorID_73d3f_1ba06_2585b_ce51f_77d70
authorID_72440_a20f5_4075a_c43f5_1a2cf,authorID_0f412_1d0ef_1df4c_86854_c7ebb
authorID_1dfac_b2ea5_a03e0_a9159_99e03,authorID_38b83_caefa_1ef26_940f1_d07bd
authorID_1dfac_b2ea5_a03e0_a9159_99e03,authorID_4b227_777d4_dd1fc_61c6f_884f4
authorID_1dfac_b2ea5_a03e0_a9159_99e03,authorID_303c8_bd558_75dda_24089_7db15
authorID_1dfac_b2ea5_a03e0_a9159_99e03,authorID_5966a_bd0cb_fc86f_98a18_6531b
authorID_1dfac_b2ea5_a03e0_a9159_99e03,authorID_58081_1fa95_269f3_ecd4f_22d17
authorID_2c624_232cd_d2217_71294_dfbb3,authorID_bba58_959c3_2abe6_88d9c_b5222
authorID_2c624_232cd_d2217_71294_dfbb3,authorID_43974_ed740_66b20_7c30f_fd0fe
authorID_2c624_232cd_d2217_71294_dfbb3,authorID_011af_72a91_0ac4a_cf367_eef9e
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_9e11c_362bc_3d357_2970b_973d5
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_3ada9_2f28b_4ceda_38562_ebf04
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_7688b_6ef52_55596_2d008_fff89
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_d59ec_ed1de_d07f8_4c145_592f6
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_68519_a9eca_55c68_c7265_8a2a1
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_d4ee9_f58e5_86057_4ca98_e3b48
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_3038b_fb575_bee6a_0e619_45eff
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_5f9c4_ab08c_ac745_7e911_1a30e
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_28117_45d7b_8d887_4f6e6_53d17
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_89aa1_e5800_23722_db676_46e81
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_b7a56_873cd_771f2_c446d_369b6
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_27d71_9c754_aacd4_92a6d_c8a1b
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_d874e_4e4a5_df211_73b0f_83e31
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_4621c_1d55f_a4e86_ce0da_e4288
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_02384_9c389_25e2a_f028a_2eb4e
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_49d18_0ecf5_61328_19571_bf39d
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_3635a_91e3d_a857f_7847f_68185
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_dbb1d_ed63b_c7073_2626c_5dfe6
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_79bf0_8685d_3138f_9b109_c3546
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_5ef6f_df325_13aa7_cd11f_72bec
authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_33512_00784_0ced1_bb0aa_b68f4
authorID_4a44d_c1536_4204a_80fe8_0e903,authorID_d4ee9_f58e5_86057_4ca98_e3b48
authorID_4a44d_c1536_4204a_80fe8_0e903,authorID_27bad_c983d_f1780_b60c2_b3fa9
authorID_4a44d_c1536_4204a_80fe8_0e903,authorID_f57e5_cb1f4_532c0_08183_057ec
authorID_65662_30e3a_3ce37_74c1b_bc7c1,authorID_79026_99be4_2c8a8_e46fb_bb450
authorID_65662_30e3a_3ce37_74c1b_bc7c1,authorID_eb1e3_3e8a8_1b697_b7585_5af6b
authorID_65662_30e3a_3ce37_74c1b_bc7c1,authorID_33512_00784_0ced1_bb0aa_b68f4
authorID_65662_30e3a_3ce37_74c1b_bc7c1,authorID_80c3c_d40fa_35f90_88b87_41bd8
authorID_303c8_bd558_75dda_24089_7db15,authorID_24529_84f72_ef119_5df62_ab3f2
authorID_303c8_bd558_75dda_24089_7db15,authorID_58081_1fa95_269f3_ecd4f_22d17
authorID_303c8_bd558_75dda_24089_7db15,authorID_38b83_caefa_1ef26_940f1_d07bd
authorID_8f1f6_4db81_c40ea_10e1e_9080c,authorID_e5b86_1a6d8_a966d_fca7e_7341c
authorID_8f1f6_4db81_c40ea_10e1e_9080c,authorID_59e19_706d5_1d39f_66711_c2653
authorID_8f1f6_4db81_c40ea_10e1e_9080c,authorID_86573_6a1c3_0a82d_c67ab_a8203
authorID_8f1f6_4db81_c40ea_10e1e_9080c,authorID_a4e98_7d175_84557_e2fbe_d011c
authorID_8f1f6_4db81_c40ea_10e1e_9080c,authorID_3c152_85c04_fff40_024bb_8714b
authorID_8f1f6_4db81_c40ea_10e1e_9080c,authorID_3d914_f9348_c9cc0_ff8a7_97167
authorID_8f1f6_4db81_c40ea_10e1e_9080c,authorID_d4735_e3a26_5e16e_ee03f_59718
authorID_0bba8_69d7f_392cb_caca6_b8935,authorID_b17ef_6d19c_7a5b1_ee83b_907c5
authorID_0bba8_69d7f_392cb_caca6_b8935,authorID_0fd42_b3f73_c448b_34940_b339f
authorID_0bba8_69d7f_392cb_caca6_b8935,authorID_7688b_6ef52_55596_2d008_fff89
authorID_0bba8_69d7f_392cb_caca6_b8935,authorID_28117_45d7b_8d887_4f6e6_53d17
authorID_0bba8_69d7f_392cb_caca6_b8935,authorID_3635a_91e3d_a857f_7847f_68185
authorID_0bba8_69d7f_392cb_caca6_b8935,authorID_1038e_0b72d_98745_fac0f_b015f
authorID_9ae2b_dd7be_edc2e_766c6_b7658,authorID_3d328_6f7cd_19074_f04e5_14b0c
authorID_9ae2b_dd7be_edc2e_766c6_b7658,authorID_2747b_7c718_564ba_5f066_f0523
authorID_9ae2b_dd7be_edc2e_766c6_b7658,authorID_a68b4_12c42_82555_f1554_6cf6e
authorID_16dc3_68a89_b428b_24854_84313,authorID_e3d6c_4d459_9e008_82384_ca981
authorID_16dc3_68a89_b428b_24854_84313,authorID_82416_49609_f88cc_d2a0a_5b233
authorID_16dc3_68a89_b428b_24854_84313,authorID_30883_1041e_a4863_c3f87_d222c
authorID_16dc3_68a89_b428b_24854_84313,authorID_5426d_2ca50_f244f_b43fe_9eafc
authorID_16dc3_68a89_b428b_24854_84313,authorID_fc56d_bc6d4_652b3_15b86_b71c8
authorID_16dc3_68a89_b428b_24854_84313,authorID_f3282_8acec_b4282_c87ea_a554d
authorID_16dc3_68a89_b428b_24854_84313,authorID_ea5b2_7556f_bb134_def2c_2fbf9
authorID_16dc3_68a89_b428b_24854_84313,authorID_48449_a14a4_ff7d7_9bb7a_1b6f3
authorID_8c1f1_04621_9ddd2_16a02_3f792,authorID_d6f0c_71ef0_c88e4_5e4b3_a2118
authorID_8c1f1_04621_9ddd2_16a02_3f792,authorID_a2185_5da08_cb102_d1d21_7c53d
authorID_8c1f1_04621_9ddd2_16a02_3f792,authorID_a0f8b_2c4cb_1ac82_abdb3_7f0fe
authorID_8c1f1_04621_9ddd2_16a02_3f792,authorID_37834_f2f25_762f2_3e1f7_4a531
authorID_8c1f1_04621_9ddd2_16a02_3f792,authorID_ee62d_e25cc_c2b55_d3a04_95244
authorID_8c1f1_04621_9ddd2_16a02_3f792,authorID_dfe62_e836a_0a6f2_63342_2230c
authorID_8c1f1_04621_9ddd2_16a02_3f792,authorID_535fa_30d7e_25dd8_a49f1_53677
authorID_8c1f1_04621_9ddd2_16a02_3f792,authorID_4be84_111a6_13654_b3624_15e56
authorID_a0f8b_2c4cb_1ac82_abdb3_7f0fe,authorID_dac53_c17c2_50fd4_d4d81_eaf6d
authorID_a0f8b_2c4cb_1ac82_abdb3_7f0fe,authorID_37834_f2f25_762f2_3e1f7_4a531
authorID_a0f8b_2c4cb_1ac82_abdb3_7f0fe,authorID_4be84_111a6_13654_b3624_15e56
authorID_a0f8b_2c4cb_1ac82_abdb3_7f0fe,authorID_a2185_5da08_cb102_d1d21_7c53d
authorID_2ac87_8b0e2_18061_6993b_4b6aa,authorID_7f0a2_2117f_8fe01_72cf9_209ff
authorID_96442_94ac4_ffb30_91eef_01219,authorID_79026_99be4_2c8a8_e46fb_bb450
authorID_96442_94ac4_ffb30_91eef_01219,authorID_d48ff_4b2f6_8a10f_d7c86_f185a
authorID_96442_94ac4_ffb30_91eef_01219,authorID_1038e_0b72d_98745_fac0f_b015f
authorID_30883_1041e_a4863_c3f87_d222c,authorID_7559c_a4a95_7c8c8_2ba04_781cd
authorID_30883_1041e_a4863_c3f87_d222c,authorID_f3282_8acec_b4282_c87ea_a554d
authorID_30883_1041e_a4863_c3f87_d222c,authorID_38b2d_03f32_56502_b1e9d_b02b2
authorID_30883_1041e_a4863_c3f87_d222c,authorID_e3d6c_4d459_9e008_82384_ca981
authorID_30883_1041e_a4863_c3f87_d222c,authorID_c2356_069e9_d1e79_ca924_37815
authorID_30883_1041e_a4863_c3f87_d222c,authorID_9f484_139a2_7415a_e2e86_12bf6
authorID_30883_1041e_a4863_c3f87_d222c,authorID_98010_bd927_0f9b1_00b62_14a21
authorID_30883_1041e_a4863_c3f87_d222c,authorID_6aac0_cf87a_32e63_15361_22c3f
authorID_30883_1041e_a4863_c3f87_d222c,authorID_82416_49609_f88cc_d2a0a_5b233
authorID_30883_1041e_a4863_c3f87_d222c,authorID_9512d_95d00_d61bd_ec03d_2b99d
authorID_30883_1041e_a4863_c3f87_d222c,authorID_7b697_59630_f869f_27238_75f87
authorID_3d328_6f7cd_19074_f04e5_14b0c,authorID_9f484_139a2_7415a_e2e86_12bf6
authorID_3d328_6f7cd_19074_f04e5_14b0c,authorID_4a859_6a779_0b5ca_9e067_da401
authorID_e5b86_1a6d8_a966d_fca7e_7341c,authorID_86573_6a1c3_0a82d_c67ab_a8203
authorID_e5b86_1a6d8_a966d_fca7e_7341c,authorID_dbae7_72db2_9058a_88f9b_d830e
authorID_e5b86_1a6d8_a966d_fca7e_7341c,authorID_05ada_863a4_cf966_0fd8c_68e22
authorID_e5b86_1a6d8_a966d_fca7e_7341c,authorID_d4735_e3a26_5e16e_ee03f_59718
authorID_e5b86_1a6d8_a966d_fca7e_7341c,authorID_5ec1a_0c99d_42860_1ce42_b407a
authorID_e5b86_1a6d8_a966d_fca7e_7341c,authorID_8527a_891e2_24136_950ff_32ca2
authorID_bc52d_d6342_77c4a_34a2d_62109,authorID_f57e5_cb1f4_532c0_08183_057ec
authorID_bc52d_d6342_77c4a_34a2d_62109,authorID_6c658_ee83f_b7e81_24824_94f3e
authorID_bc52d_d6342_77c4a_34a2d_62109,authorID_89aa1_e5800_23722_db676_46e81
authorID_bc52d_d6342_77c4a_34a2d_62109,authorID_27bad_c983d_f1780_b60c2_b3fa9
authorID_bc52d_d6342_77c4a_34a2d_62109,authorID_0b918_943df_0962b_c7a18_24c05
authorID_24529_84f72_ef119_5df62_ab3f2,authorID_38b83_caefa_1ef26_940f1_d07bd
authorID_24529_84f72_ef119_5df62_ab3f2,authorID_349c4_1201b_62db8_51192_665c5
authorID_24529_84f72_ef119_5df62_ab3f2,authorID_1dfac_b2ea5_a03e0_a9159_99e03
authorID_24529_84f72_ef119_5df62_ab3f2,authorID_3a1df_b05d7_25753_0e634_92336
authorID_24529_84f72_ef119_5df62_ab3f2,authorID_4b227_777d4_dd1fc_61c6f_884f4
authorID_25fc0_e7096_fc653_71820_2dc30,authorID_8cd25_10271_575d8_430c0_53683
authorID_bdd2d_3af3a_5a121_3497d_4f1f7,authorID_bb668_ca955_63216_088b9_8a625
authorID_bdd2d_3af3a_5a121_3497d_4f1f7,authorID_37c20_f19f3_272b5_ccc3a_5d805
authorID_bdd2d_3af3a_5a121_3497d_4f1f7,authorID_36ebe_205bc_dfc49_9a25e_6923f
authorID_bdd2d_3af3a_5a121_3497d_4f1f7,authorID_377ad_eb4cd_4096a_dc7ca_64b53
authorID_bdd2d_3af3a_5a121_3497d_4f1f7,authorID_f10d9_1a759_6bf5a_67735_79ff1
authorID_7045d_16ae7_f043e_c2577_4a0a8,authorID_3038b_fb575_bee6a_0e619_45eff
authorID_7045d_16ae7_f043e_c2577_4a0a8,authorID_16bad_fc620_2cb3f_8889e_0f277
authorID_7045d_16ae7_f043e_c2577_4a0a8,authorID_9ae2b_dd7be_edc2e_766c6_b7658
authorID_7045d_16ae7_f043e_c2577_4a0a8,authorID_ad573_66865_126e5_5649e_cb23a
authorID_7045d_16ae7_f043e_c2577_4a0a8,authorID_a68b4_12c42_82555_f1554_6cf6e
authorID_39fa9_ec190_eee7b_6f4df_f1100,authorID_79bf0_8685d_3138f_9b109_c3546
authorID_39fa9_ec190_eee7b_6f4df_f1100,authorID_33512_00784_0ced1_bb0aa_b68f4
authorID_39fa9_ec190_eee7b_6f4df_f1100,authorID_7ed8f_0f3b7_07956_d9fb1_e889e
authorID_39fa9_ec190_eee7b_6f4df_f1100,authorID_a0d17_7b496_7a6d9_9f4ff_117de
authorID_7c252_ab334_fb8fd_88e82_42c49,authorID_684fe_39f03_758de_6a882_ae61f
authorID_7c252_ab334_fb8fd_88e82_42c49,authorID_43974_ed740_66b20_7c30f_fd0fe
authorID_7c252_ab334_fb8fd_88e82_42c49,authorID_2c624_232cd_d2217_71294_dfbb3
authorID_a665a_45920_422f9_d417e_4867e,authorID_02d20_bbd7e_394ad_5999a_4ceba
authorID_a665a_45920_422f9_d417e_4867e,authorID_28117_45d7b_8d887_4f6e6_53d17
authorID_a665a_45920_422f9_d417e_4867e,authorID_058d5_d43bf_485bf_78dda_1ed4e
authorID_a665a_45920_422f9_d417e_4867e,authorID_49d18_0ecf5_61328_19571_bf39d
authorID_a665a_45920_422f9_d417e_4867e,authorID_a46e3_7632f_a6ca5_1a13f_e39a5
authorID_a665a_45920_422f9_d417e_4867e,authorID_29db0_c6782_dbd50_00559_ef4d9
authorID_a665a_45920_422f9_d417e_4867e,authorID_5f9c4_ab08c_ac745_7e911_1a30e
